n_neighbors,p,weights,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,n_jobs,n_columns,n_features,Precedence
51.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50']",0.9645858003064072,0.873795,0.866608,0.868285,0.104884,0.10783,0.107156,,,,0.0,-1.0,17.0,16.0,778.0
35.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.878409,0.87936,0.001159,0.10295,0.102552,,,,0.11,-1.0,11.0,10.0,779.0
37.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.878417,0.879286,0.001159,0.102947,0.102584,,,,0.12,-1.0,11.0,10.0,780.0
36.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.877675,0.878848,0.001159,0.103261,0.10277,,,,0.15,-1.0,10.0,9.0,781.0
36.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.877597,0.87764,0.001159,0.103294,0.103281,,,,0.13,-1.0,12.0,11.0,782.0
38.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.878398,0.879394,0.001159,0.102955,0.102538,,,,0.11,-1.0,11.0,10.0,783.0
37.0,1.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.87745,0.879446,0.001159,0.103356,0.102516,,,,0.11,-1.0,11.0,10.0,784.0
37.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.883736,0.875036,0.876143,0.100668,0.104368,0.103911,,,,0.11,-1.0,11.0,10.0,785.0
37.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.877544,0.878803,0.001159,0.103316,0.102789,,,,0.1,-1.0,10.0,9.0,786.0
37.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.877613,0.877675,0.001159,0.103287,0.103266,,,,0.21,-1.0,12.0,11.0,787.0
80.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.87697,0.878236,0.001159,0.103558,0.103029,,,,0.11,-1.0,11.0,10.0,788.0
82.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.876864,0.878148,0.001159,0.103603,0.103066,,,,0.18,-1.0,11.0,10.0,789.0
81.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.876186,0.877791,0.001159,0.103887,0.103217,,,,0.1,-1.0,10.0,9.0,790.0
81.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.875293,0.876354,0.001159,0.104261,0.103822,,,,0.12,-1.0,12.0,11.0,791.0
79.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.876995,0.878245,0.001159,0.103547,0.103025,,,,0.17,-1.0,11.0,10.0,792.0
80.0,1.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.875387,0.876742,0.001159,0.104222,0.103659,,,,0.11,-1.0,11.0,10.0,793.0
80.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.878182,0.873317,0.874903,0.103045,0.105084,0.10443,,,,0.1,-1.0,11.0,10.0,794.0
80.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.876179,0.87781,0.001159,0.10389,0.103209,,,,0.1,-1.0,10.0,9.0,795.0
80.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.875336,0.876357,0.001159,0.104243,0.103821,,,,0.14,-1.0,12.0,11.0,796.0
83.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.876866,0.878035,0.001159,0.103602,0.103114,,,,0.11,-1.0,11.0,10.0,797.0
82.0,1.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.875253,0.876678,0.001159,0.104278,0.103686,,,,0.11,-1.0,11.0,10.0,798.0
82.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.878001,0.873198,0.874812,0.103121,0.105133,0.104468,,,,0.12,-1.0,11.0,10.0,799.0
82.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.876134,0.877716,0.001159,0.103909,0.103249,,,,0.15,-1.0,10.0,9.0,800.0
82.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.875238,0.876281,0.001159,0.104284,0.103853,,,,0.13,-1.0,12.0,11.0,801.0
81.0,1.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.873602,0.875661,0.001159,0.104966,0.104113,,,,0.1,-1.0,10.0,9.0,802.0
81.0,1.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.872913,0.874331,0.001159,0.105251,0.104668,,,,0.13,-1.0,12.0,11.0,803.0
81.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.877584,0.872737,0.874781,0.103297,0.105324,0.104481,,,,0.1,-1.0,10.0,9.0,804.0
81.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.876014,0.871533,0.872976,0.103958,0.105821,0.105231,,,,0.12,-1.0,12.0,11.0,805.0
81.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters']",0.908246584633331,0.999985,0.853465,0.855328,0.001159,0.113018,0.112303,,,,0.09,-1.0,9.0,8.0,806.0
81.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained']",0.943798522826618,0.999985,0.873963,0.875052,0.001159,0.104816,0.104367,,,,0.14,-1.0,13.0,12.0,807.0
75.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.877234,0.878532,0.001159,0.103446,0.102904,,,,0.11,-1.0,11.0,10.0,808.0
77.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.877148,0.878372,0.001159,0.103483,0.102971,,,,0.11,-1.0,11.0,10.0,809.0
76.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.876165,0.87798,0.001159,0.103896,0.103137,,,,0.1,-1.0,10.0,9.0,810.0
76.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.875582,0.8764,0.001159,0.10414,0.103803,,,,0.12,-1.0,12.0,11.0,811.0
74.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.877321,0.878574,0.001159,0.10341,0.102886,,,,0.1,-1.0,11.0,10.0,812.0
75.0,1.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.87575,0.877105,0.001159,0.10407,0.103506,,,,0.11,-1.0,11.0,10.0,813.0
75.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.87866,0.873607,0.875213,0.102842,0.104963,0.1043,,,,0.1,-1.0,11.0,10.0,814.0
75.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.876251,0.877986,0.001159,0.10386,0.103135,,,,0.1,-1.0,10.0,9.0,815.0
75.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.875634,0.876395,0.001159,0.104119,0.103805,,,,0.19,-1.0,12.0,11.0,816.0
78.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.87711,0.878276,0.001159,0.103499,0.103012,,,,0.12,-1.0,11.0,10.0,817.0
77.0,1.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.875626,0.877047,0.001159,0.104122,0.103531,,,,0.11,-1.0,11.0,10.0,818.0
77.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.878463,0.873505,0.875032,0.102926,0.105006,0.104376,,,,0.11,-1.0,11.0,10.0,819.0
77.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.876186,0.87794,0.001159,0.103887,0.103154,,,,0.1,-1.0,10.0,9.0,820.0
77.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.875547,0.876375,0.001159,0.104155,0.103813,,,,0.2,-1.0,12.0,11.0,821.0
76.0,1.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.873765,0.875964,0.001159,0.104898,0.103986,,,,0.09,-1.0,10.0,9.0,822.0
76.0,1.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.873284,0.874684,0.001159,0.105097,0.104521,,,,0.22,-1.0,12.0,11.0,823.0
76.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.878031,0.872724,0.874977,0.103108,0.10533,0.104399,,,,0.1,-1.0,10.0,9.0,824.0
76.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.876617,0.87185,0.873011,0.103705,0.105691,0.105217,,,,0.12,-1.0,12.0,11.0,825.0
76.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters']",0.908246584633331,0.999985,0.853678,0.855462,0.001159,0.112936,0.112251,,,,0.09,-1.0,9.0,8.0,826.0
76.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained']",0.943798522826618,0.999985,0.874274,0.875188,0.001159,0.104686,0.10431,,,,0.13,-1.0,13.0,12.0,827.0
70.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.877533,0.878723,0.001159,0.103321,0.102823,,,,0.11,-1.0,11.0,10.0,828.0
72.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.877439,0.8786,0.001159,0.10336,0.102875,,,,0.11,-1.0,11.0,10.0,829.0
71.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.876533,0.878144,0.001159,0.103741,0.103068,,,,0.16,-1.0,10.0,9.0,830.0
71.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.875942,0.8766,0.001159,0.103989,0.103719,,,,0.13,-1.0,12.0,11.0,831.0
69.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.877553,0.878716,0.001159,0.103312,0.102826,,,,0.12,-1.0,11.0,10.0,832.0
70.0,1.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.875934,0.877316,0.001159,0.103993,0.103417,,,,0.11,-1.0,11.0,10.0,833.0
70.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.879088,0.873943,0.875423,0.102661,0.104824,0.104212,,,,0.19,-1.0,11.0,10.0,834.0
70.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.876528,0.878175,0.001159,0.103744,0.103055,,,,0.1,-1.0,10.0,9.0,835.0
70.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.876027,0.876657,0.001159,0.103954,0.103695,,,,0.13,-1.0,12.0,11.0,836.0
73.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.877403,0.878586,0.001159,0.103375,0.102881,,,,0.11,-1.0,11.0,10.0,837.0
72.0,1.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.999985,0.87584,0.877262,0.001159,0.104032,0.10344,,,,0.11,-1.0,11.0,10.0,838.0
72.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.878885,0.873846,0.875295,0.102747,0.104864,0.104266,,,,0.18,-1.0,11.0,10.0,839.0
72.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.876436,0.878084,0.001159,0.103782,0.103094,,,,0.09,-1.0,10.0,9.0,840.0
72.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.875845,0.876554,0.001159,0.10403,0.103738,,,,0.12,-1.0,12.0,11.0,841.0
71.0,1.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.999985,0.874087,0.876264,0.001159,0.104764,0.10386,,,,0.09,-1.0,10.0,9.0,842.0
71.0,1.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.999985,0.873654,0.875207,0.001159,0.104944,0.104303,,,,0.2,-1.0,12.0,11.0,843.0
71.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.878437,0.873167,0.875168,0.102937,0.105146,0.104319,,,,0.1,-1.0,10.0,9.0,844.0
71.0,2.0,uniform,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.877185,0.87226,0.873249,0.103465,0.105522,0.105118,,,,0.13,-1.0,12.0,11.0,845.0
71.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters']",0.908246584633331,0.999985,0.853757,0.85554,0.001159,0.112905,0.112221,,,,0.16,-1.0,9.0,8.0,846.0
71.0,2.0,distance,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained']",0.943798522826618,0.999985,0.874628,0.87555,0.001159,0.104539,0.104159,,,,0.25,-1.0,13.0,12.0,847.0
