n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,random_state,n_jobs,warnings,n_columns,n_features,Precedence
800.0,24.0,0.4,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.948131,0.896981,0.896931,0.06724,0.094762,0.09479,,,,3.83,19260817.0,-1.0,none,29.0,28.0,40.0
25.0,192.0,0.4,0.4,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.0,0.0,0.0,0.295236,0.295241,0.295257,,,,1.17,19260817.0,-1.0,none,29.0,28.0,41.0
800.0,24.0,1.0,0.4,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.907358,0.893962,0.895938,0.089862,0.096141,0.095246,,,,2.84,19260817.0,-1.0,none,21.0,20.0,42.0
25.0,192.0,1.0,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.840275,0.831025,0.833868,0.117993,0.121363,0.120345,,,,0.6,19260817.0,-1.0,none,37.0,36.0,43.0
800.0,24.0,1.0,1.0,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,1.2e-05,1.2e-05,1.2e-05,0.295234,0.29524,0.295255,,,,15.96,19260817.0,-1.0,none,29.0,28.0,44.0
25.0,24.0,0.4,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.854859,0.845359,0.848807,0.112477,0.116102,0.114806,,,,0.4,19260817.0,-1.0,none,16.0,15.0,45.0
25.0,192.0,1.0,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.834001,0.824949,0.827161,0.120288,0.123526,0.12275,,,,0.64,19260817.0,-1.0,none,21.0,20.0,46.0
800.0,24.0,0.4,0.4,0.1,0.0001,['Effective Disposals'],0.44653042996227005,0.587806,0.584406,0.585815,0.189549,0.190332,0.190019,,,,4.92,19260817.0,-1.0,none,1.0,0.0,47.0
25.0,3.0,0.4,1.0,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.0,0.0,0.0,0.295236,0.295241,0.295257,,,,0.28,19260817.0,-1.0,none,16.0,15.0,48.0
25.0,24.0,0.4,1.0,0.1,0.0001,['Effective Disposals'],0.44653042996227005,0.584193,0.582233,0.583979,0.190377,0.190829,0.19044,,,,0.09,19260817.0,-1.0,none,1.0,0.0,49.0
800.0,3.0,0.4,0.4,0.1,10.0,['Effective Disposals'],0.44653042996227005,0.586892,0.585715,0.586841,0.189759,0.190032,0.189784,,,,1.02,19260817.0,-1.0,none,1.0,0.0,50.0
25.0,24.0,1.0,1.0,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092163,0.0,0.0,0.0,0.295236,0.295241,0.295257,,,,0.8,19260817.0,-1.0,none,33.0,32.0,51.0
800.0,3.0,0.4,0.4,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092163,9e-06,9e-06,9e-06,0.295235,0.29524,0.295256,,,,7.54,19260817.0,-1.0,none,33.0,32.0,52.0
800.0,192.0,1.0,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.951284,0.895011,0.897391,0.065164,0.095664,0.094579,,,,8.21,19260817.0,-1.0,none,29.0,28.0,53.0
800.0,3.0,0.4,1.0,0.1,10.0,['Effective Disposals'],0.44653042996227005,0.586892,0.585715,0.586841,0.189759,0.190032,0.189784,,,,0.99,19260817.0,-1.0,none,1.0,0.0,54.0
25.0,24.0,1.0,0.4,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.0,0.0,0.0,0.295236,0.295241,0.295257,,,,0.33,19260817.0,-1.0,none,21.0,20.0,55.0
25.0,192.0,0.4,1.0,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.847973,0.839142,0.841892,0.115114,0.118413,0.117402,,,,0.65,19260817.0,-1.0,none,29.0,28.0,56.0
800.0,3.0,1.0,1.0,0.1,0.0001,['Effective Disposals'],0.44653042996227005,0.587791,0.584662,0.58601,0.189552,0.190273,0.189974,,,,1.2,19260817.0,-1.0,none,1.0,0.0,57.0
25.0,192.0,1.0,1.0,0.1,0.0001,['Effective Disposals'],0.44653042996227005,0.584193,0.582233,0.583979,0.190377,0.190829,0.19044,,,,0.08,19260817.0,-1.0,none,1.0,0.0,58.0
25.0,3.0,0.4,1.0,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.0,0.0,0.0,0.295236,0.295241,0.295257,,,,0.27,19260817.0,-1.0,none,16.0,15.0,59.0
25.0,24.0,1.0,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.840275,0.831025,0.833868,0.117993,0.121363,0.120345,,,,0.63,19260817.0,-1.0,none,37.0,36.0,60.0
800.0,24.0,0.4,0.4,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,1.1e-05,1.1e-05,1.1e-05,0.295235,0.29524,0.295256,,,,11.08,19260817.0,-1.0,none,37.0,36.0,61.0
25.0,192.0,0.4,0.4,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.794108,0.788167,0.791132,0.133964,0.135886,0.134939,,,,0.18,19260817.0,-1.0,none,11.0,10.0,62.0
25.0,192.0,0.4,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.855629,0.846169,0.849372,0.112178,0.115798,0.114592,,,,0.61,19260817.0,-1.0,none,25.0,24.0,63.0
800.0,192.0,0.4,1.0,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092163,1.2e-05,1.1e-05,1.2e-05,0.295235,0.29524,0.295255,,,,15.39,19260817.0,-1.0,none,33.0,32.0,64.0
800.0,192.0,0.4,1.0,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.89774,0.88491,0.887666,0.094411,0.100161,0.098959,,,,2.99,19260817.0,-1.0,none,11.0,10.0,65.0
800.0,24.0,0.4,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.944795,0.893822,0.895119,0.069368,0.096204,0.09562,,,,4.25,19260817.0,-1.0,none,16.0,15.0,66.0
800.0,192.0,0.4,0.4,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,1e-05,1e-05,1e-05,0.295235,0.29524,0.295256,,,,7.29,19260817.0,-1.0,none,21.0,20.0,67.0
25.0,192.0,1.0,0.4,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.0,0.0,0.0,0.295236,0.295241,0.295257,,,,0.34,19260817.0,-1.0,none,21.0,20.0,68.0
25.0,3.0,0.4,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.786253,0.781713,0.786689,0.136496,0.13794,0.136366,,,,0.34,19260817.0,-1.0,none,21.0,20.0,69.0
800.0,3.0,1.0,1.0,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,0.899997,0.891978,0.893744,0.093363,0.097036,0.096245,,,,7.88,19260817.0,-1.0,none,25.0,24.0,70.0
25.0,3.0,0.4,0.4,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s']",0.989568451403329,0.0,0.0,0.0,0.295236,0.295241,0.295257,,,,0.4,19260817.0,-1.0,none,29.0,28.0,71.0
800.0,24.0,0.4,1.0,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,1.2e-05,1.2e-05,1.2e-05,0.295234,0.29524,0.295255,,,,14.55,19260817.0,-1.0,none,25.0,24.0,72.0
25.0,192.0,1.0,1.0,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts']",0.9611499564974357,0.0,0.0,0.0,0.295236,0.295241,0.295257,,,,0.38,19260817.0,-1.0,none,16.0,15.0,73.0
800.0,192.0,1.0,0.4,1e-08,0.0001,['Effective Disposals'],0.44653042996227005,9e-06,9e-06,9e-06,0.295235,0.29524,0.295256,,,,1.97,19260817.0,-1.0,none,1.0,0.0,74.0
800.0,192.0,0.4,1.0,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %']",0.9830121267145816,1.2e-05,1.1e-05,1.2e-05,0.295235,0.29524,0.295255,,,,11.49,19260817.0,-1.0,none,25.0,24.0,75.0
25.0,192.0,0.4,0.4,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.824881,0.817034,0.819233,0.123548,0.126288,0.125534,,,,1.01,19260817.0,-1.0,none,21.0,20.0,76.0
25.0,192.0,1.0,1.0,0.1,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092163,0.847973,0.839142,0.841892,0.115114,0.118413,0.117402,,,,1.61,19260817.0,-1.0,none,33.0,32.0,77.0
800.0,3.0,1.0,1.0,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,1e-05,1e-05,1e-05,0.295235,0.29524,0.295256,,,,5.35,19260817.0,-1.0,none,21.0,20.0,78.0
800.0,3.0,0.4,1.0,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,1e-05,1e-05,1e-05,0.295235,0.29524,0.295256,,,,8.59,19260817.0,-1.0,none,21.0,20.0,79.0
800.0,24.0,0.4,0.4,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances']",0.9954600443092163,1.1e-05,1.1e-05,1.1e-05,0.295235,0.29524,0.295255,,,,7.08,19260817.0,-1.0,none,33.0,32.0,80.0
25.0,3.0,0.4,0.4,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.0,0.0,0.0,0.295236,0.295241,0.295257,,,,1.34,19260817.0,-1.0,none,37.0,36.0,81.0
25.0,192.0,1.0,0.4,1e-08,10.0,['Effective Disposals'],0.44653042996227005,0.0,0.0,0.0,0.295236,0.295241,0.295257,,,,0.07,19260817.0,-1.0,none,1.0,0.0,82.0
800.0,3.0,0.4,1.0,1e-08,10.0,['Effective Disposals'],0.44653042996227005,9e-06,9e-06,9e-06,0.295235,0.29524,0.295256,,,,1.57,19260817.0,-1.0,none,1.0,0.0,83.0
800.0,192.0,0.4,1.0,1e-08,10.0,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,1.2e-05,1.1e-05,1.2e-05,0.295235,0.29524,0.295255,,,,5.07,19260817.0,-1.0,none,11.0,10.0,84.0
25.0,24.0,0.4,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.853983,0.844665,0.848504,0.112816,0.116362,0.114921,,,,0.69,19260817.0,-1.0,none,11.0,10.0,85.0
25.0,3.0,0.4,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.759933,0.757187,0.760273,0.144656,0.145483,0.144564,,,,0.59,19260817.0,-1.0,none,11.0,10.0,86.0
25.0,192.0,1.0,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,0.803369,0.797003,0.799572,0.130917,0.133021,0.132184,,,,0.46,19260817.0,-1.0,none,11.0,10.0,87.0
25.0,3.0,0.4,0.4,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs']",0.9752173791742361,0.763662,0.759581,0.762975,0.143528,0.144764,0.143747,,,,1.28,19260817.0,-1.0,none,21.0,20.0,88.0
800.0,3.0,0.4,1.0,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325660999,1e-05,1e-05,1e-05,0.295235,0.29524,0.295256,,,,3.41,19260817.0,-1.0,none,11.0,10.0,89.0
800.0,192.0,1.0,1.0,1e-08,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,1.2e-05,1.2e-05,1.2e-05,0.295234,0.29524,0.295255,,,,3.81,19260817.0,-1.0,none,6.0,5.0,90.0
800.0,3.0,1.0,1.0,0.1,0.0001,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions', 'Centre Clearances', 'Behinds', 'Stoppage Clearances', 'Ineffective Disposals', 'Winloss']",1.0000000000000002,0.91238,0.896747,0.898426,0.087392,0.09487,0.0941,,,,8.38,19260817.0,-1.0,none,37.0,36.0,91.0
