hidden_dim,num_encoder_layers,num_decoder_layers,num_graph_layers,graph_nhead,dropout,epochs,lr,batchnorm,grad_clip,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train rmse,Val rmse,Test rmse,Train mape,Val mape,Test mape,Time,input_dim,random_state,loss,rootpath,GraphDataFactory,output_dim,mode,graph_mode,verbose,n_columns,n_features,Precedence
16.0,2.0,1.0,1.0,2.0,0.1,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.899818,0.899361,0.89778,0.093447,0.093661,0.094399,,,,64.34,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,41.0
16.0,2.0,1.0,1.0,8.0,0.1,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.898547,0.897572,0.89749,0.094038,0.09449,0.094533,,,,109.94,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,42.0
16.0,2.0,1.0,2.0,4.0,0.1,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.901607,0.902191,0.901007,0.092609,0.092335,0.092897,,,,128.51,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,43.0
16.0,2.0,2.0,2.0,4.0,0.1,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.891669,0.891564,0.891341,0.097173,0.097222,0.097327,,,,130.77,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,44.0
16.0,2.0,3.0,2.0,4.0,0.1,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.852422,0.854288,0.851981,0.113418,0.1127,0.113595,,,,138.18,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,45.0
8.0,2.0,1.0,2.0,4.0,0.1,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.897405,0.898067,0.89743,0.094565,0.094262,0.094561,,,,128.23,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,46.0
32.0,2.0,1.0,2.0,4.0,0.1,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.901417,0.9006,0.900361,0.092698,0.093083,0.0932,,,,127.15,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,47.0
64.0,2.0,1.0,2.0,4.0,0.1,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.887415,0.885664,0.885865,0.099063,0.099832,0.099749,,,,127.83,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,48.0
128.0,2.0,1.0,2.0,4.0,0.1,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.892852,0.891463,0.890558,0.096641,0.097267,0.097677,,,,128.96,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,49.0
256.0,2.0,1.0,2.0,4.0,0.1,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.879045,0.877552,0.87743,0.102679,0.103313,0.103369,,,,128.12,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,50.0
512.0,2.0,1.0,2.0,4.0,0.1,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.886331,0.885494,0.885112,0.099538,0.099906,0.100078,,,,134.03,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,51.0
16.0,2.0,1.0,2.0,4.0,0.0,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.904569,0.90399,0.902564,0.091204,0.091482,0.092164,,,,112.25,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,52.0
16.0,2.0,1.0,2.0,4.0,0.05,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.90147,0.901077,0.900214,0.092673,0.092859,0.093268,,,,126.73,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,53.0
16.0,2.0,1.0,2.0,4.0,0.15,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.788052,0.791775,0.796968,0.13592,0.134724,0.13304,,,,125.45,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,54.0
16.0,2.0,1.0,2.0,4.0,0.2,10.0,0.01,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.89866,0.898358,0.898049,0.093986,0.094127,0.094275,,,,123.49,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,55.0
16.0,2.0,1.0,2.0,4.0,0.0,10.0,0.01,True,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.901799,0.901423,0.899337,0.092518,0.092697,0.093678,,,,118.59,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,56.0
16.0,2.0,1.0,2.0,4.0,0.0,10.0,0.01,False,False,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.902898,0.902275,0.900892,0.091999,0.092295,0.092951,,,,111.55,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,57.0
16.0,2.0,1.0,2.0,4.0,0.0,10.0,1e-05,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.904181,0.904013,0.903196,0.091389,0.091471,0.091864,,,,116.71,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,58.0
16.0,2.0,1.0,2.0,4.0,0.0,10.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.910908,0.909084,0.908007,0.088123,0.089022,0.089552,,,,116.28,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,59.0
16.0,2.0,1.0,2.0,4.0,0.0,10.0,0.001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.909933,0.908061,0.907219,0.088604,0.089522,0.089935,,,,116.07,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,60.0
16.0,2.0,1.0,2.0,4.0,0.0,10.0,0.1,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.840898,0.844132,0.839526,0.117763,0.116562,0.118278,,,,114.26,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,61.0
16.0,2.0,1.0,2.0,4.0,0.0,5.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.909351,0.909226,0.907748,0.088889,0.088952,0.089679,,,,56.26,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,62.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.912244,0.91074,0.909536,0.08746,0.088207,0.088805,,,,165.93,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,63.0
16.0,2.0,1.0,2.0,4.0,0.0,20.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists', 'Intercepts', 'Marks Inside 50', 'Goal Assists', 'Frees Agains', 'Tackles Inside 50', 'Handballs', 'Marks Outside 50', 'Time On Ground %', 'Rebound 50s', 'Disposal Efficiency %', 'Uncontested Marks', 'Frees For', 'Clearances', 'Inside 50s', 'Turnovers', 'Bounces', 'Uncontested Possessions']",0.9941282512295924,0.911984,0.910109,0.90851,0.087589,0.088519,0.089307,,,,226.93,32.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,32.0,31.0,64.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,['Effective Disposals'],0.44653042996227,0.585397,0.585144,0.586252,0.190102,0.190163,0.189919,,,,167.48,1.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,1.0,0.0,65.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals']",0.5902700666140068,0.606997,0.606478,0.608076,0.185083,0.185209,0.184842,,,,171.45,2.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,2.0,1.0,66.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions']",0.6884421836299831,0.677496,0.676722,0.684074,0.167663,0.167867,0.165956,,,,167.19,3.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,3.0,2.0,67.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals']",0.7573402957514369,0.758339,0.753785,0.758409,0.145135,0.146499,0.145125,,,,168.43,4.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,4.0,3.0,68.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements']",0.7965879020682821,0.768368,0.763616,0.766721,0.142092,0.143544,0.142606,,,,166.44,5.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,5.0,4.0,69.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts']",0.8334493582092865,0.799724,0.79502,0.79741,0.132125,0.13367,0.132895,,,,167.6,6.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,6.0,5.0,70.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks']",0.8643600434499222,0.821991,0.818982,0.819839,0.124563,0.125614,0.125323,,,,166.2,7.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,7.0,6.0,71.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles']",0.8888584293867895,0.849314,0.84543,0.847397,0.114606,0.116075,0.11534,,,,166.05,8.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,8.0,7.0,72.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters']",0.908246584633331,0.873102,0.87,0.871563,0.105171,0.106451,0.105815,,,,163.71,9.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,9.0,8.0,73.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers']",0.921724797043356,0.895593,0.894369,0.894932,0.095397,0.095956,0.095705,,,,164.82,10.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,10.0,9.0,74.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks']",0.9296124325661,0.898882,0.898517,0.898236,0.093882,0.094053,0.094188,,,,165.44,11.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,11.0,10.0,75.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50']",0.9370952172710802,0.898957,0.898551,0.89833,0.093848,0.094038,0.094145,,,,165.67,12.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,12.0,11.0,76.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained']",0.943798522826618,0.899725,0.899164,0.899159,0.09349,0.093753,0.09376,,,,164.25,13.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7ddfebf46440>,1.0,Regression,residual,True,13.0,12.0,77.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks']",0.9503332272292372,0.904052,0.903207,0.902859,0.091451,0.091854,0.092024,,,,170.38,14.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7bc9004979a0>,1.0,Regression,residual,True,14.0,13.0,78.0
16.0,2.0,1.0,2.0,4.0,0.0,15.0,0.0001,False,True,"['Effective Disposals', 'Disposals', 'Contested Possessions', 'Goals', 'Score Involvements', 'Hitouts', 'Kicks', 'Tackles', 'One Percenters', 'Clangers', 'Contested Marks', 'Tackles Outside 50', 'Metres Gained', 'Marks', 'Behind Assists']",0.9565296687326263,0.906886,0.906639,0.905502,0.09009,0.090211,0.090764,,,,167.29,15.0,42.0,MSELoss(),./,<function GraphDataFactory at 0x7bc9004979a0>,1.0,Regression,residual,True,15.0,14.0,79.0
